Anno,Codice Istat provincia,Provincia,Codice Istat comune,Comune,Tasso mortalita' anagrafica,Tasso natalita' anagrafica,Tasso iscrizione anagrafica,Tasso cancellazione anagrafica
2010,14,SO,14071,VALDIDENTRO,7.65,12.5,20,16.2
2010,14,SO,14072,VALDISOTTO,8.58,13.1,20.8,17.7
2010,14,SO,14073,VALFURVA,8.81,10.6,13.9,11
2010,14,SO,14074,VAL MASINO,9.49,5.27,12.6,12.6
2010,14,SO,14075,VERCEIA,9.97,9.06,26.2,20.8
2010,14,SO,14076,VERVIO,18.3,4.59,22.9,27.5
2010,14,SO,14077,VILLA DI CHIAVENNA,8.5,11.3,29.2,41.5
2010,14,SO,14078,VILLA DI TIRANO,15.7,6.03,33.1,23.1
2010,15,MI,15002,ABBIATEGRASSO,8.93,10.6,38.5,25.8
2010,15,MI,15005,ALBAIRATE,10.2,10.2,29.3,25.6
2010,15,MI,15007,ARCONATE,6.66,8.99,37.8,25.7
2010,15,MI,15009,ARESE,8.31,8.05,34.4,33.6
2010,15,MI,15010,ARLUNO,9.11,8.77,46.1,32.2
2010,15,MI,15011,ASSAGO,6.02,9.34,37.8,33.9
2010,15,MI,15012,BAREGGIO,8.02,10.2,33.6,31.6
2010,15,MI,15014,BASIANO,5.15,12.7,42.8,50.4
2010,15,MI,15015,BASIGLIO,3.85,7.08,48.4,62.5
2010,15,MI,15016,BELLINZAGO LOMBARDO,8.07,9.37,31.7,38.5
2010,15,MI,15019,BERNATE TICINO,7.06,10.2,20.8,24
2010,15,MI,15022,BESATE,10.3,6.4,41.3,35.4
2010,15,MI,15024,BINASCO,8.8,7.15,44,43.3
2010,15,MI,15026,BOFFALORA SOPRA TICINO,9.59,10.2,33.4,26.6
2010,15,MI,15027,BOLLATE,7.75,8.19,28.8,30.9
2010,15,MI,15032,BRESSO,8.73,7.9,40,34.8
2010,15,MI,15035,BUBBIANO,3.65,11.4,52.4,58.4
2010,15,MI,15036,BUCCINASCO,5.07,8.62,34.3,27.8
2010,15,MI,15038,BUSCATE,9,11.5,36.4,31.6
2010,15,MI,15040,BUSSERO,4.54,8.72,37.4,30.4
2010,15,MI,15041,BUSTO GAROLFO,10.5,8.88,41.1,23.5
2010,15,MI,15042,CALVIGNASCO,6.81,13.6,69.8,40
2010,15,MI,15044,CAMBIAGO,6.68,13.5,45.3,33.7
2010,15,MI,15046,CANEGRATE,7.26,8.47,33.8,29.2
2010,15,MI,15050,CARPIANO,5.74,14,68.3,33.3
2010,15,MI,15051,CARUGATE,7.12,9.75,33.9,26.6
2010,15,MI,15055,CASARILE,3.61,11.3,57.2,46.6
2010,15,MI,15058,CASOREZZO,8.57,9.88,39.8,33.9
2010,15,MI,15059,CASSANO D'ADDA,7.95,8.49,32.4,29.2
2010,15,MI,15060,CASSINA DE' PECCHI,7.19,10,45.5,40.2
2010,15,MI,15061,CASSINETTA DI LUGAGNANO,10.1,11.1,34,37.2
2010,15,MI,15062,CASTANO PRIMO,10,9.49,35.4,23.7
2010,15,MI,15070,CERNUSCO SUL NAVIGLIO,8.01,11.1,36.9,25.2
2010,15,MI,15071,CERRO AL LAMBRO,7.37,10.4,40.5,27.8
2010,15,MI,15072,CERRO MAGGIORE,8.41,8.07,36.4,29.1
2010,15,MI,15074,CESANO BOSCONE,7.38,10.1,42.3,38.4
2010,15,MI,15076,CESATE,6.88,10.8,52.1,32.6
2010,15,MI,15077,CINISELLO BALSAMO,8.09,9.5,37.2,32
2010,15,MI,15078,CISLIANO,7.57,10.6,73.9,29.7
2010,15,MI,15081,COLOGNO MONZESE,8.67,9.11,41.2,35.4
2010,15,MI,15082,COLTURANO,7.59,8.6,54.1,57.6
2010,15,MI,15085,CORBETTA,8.7,12.4,54.6,30.5
2010,15,MI,15086,CORMANO,8.38,10.4,36.2,28.7
2010,15,MI,15087,CORNAREDO,8.1,8.68,36.3,32.1
2010,15,MI,15093,CORSICO,9.19,10,52.8,41.3
2010,15,MI,15096,CUGGIONO,9.29,8.68,35,22.8
2010,15,MI,15097,CUSAGO,6.01,9.16,64,37.4
2010,15,MI,15098,CUSANO MILANINO,10.2,7.39,41.2,33.2
2010,15,MI,15099,DAIRAGO,4.74,11.6,47.7,23.3
2010,15,MI,15101,DRESANO,10.1,13.8,58.6,44.5
2010,15,MI,15103,GAGGIANO,8.23,10.3,29.6,35.8
2010,15,MI,15105,GARBAGNATE MILANESE,9.02,8.76,44.7,33.8
2010,15,MI,15106,GESSATE,6.64,14.6,58.2,41.7
2010,15,MI,15108,GORGONZOLA,9.19,10.1,48.9,32.5
2010,15,MI,15110,GREZZAGO,6.47,14.7,43.4,37.3
2010,15,MI,15112,GUDO VISCONTI,5.24,12.8,36.6,40.7
2010,15,MI,15113,INVERUNO,8.42,8.07,30.2,26.5
2010,15,MI,15114,INZAGO,9.7,9.7,49.4,25
2010,15,MI,15115,LACCHIARELLA,8.92,11.2,42.6,28.7
2010,15,MI,15116,LAINATE,6.89,9.74,32.8,28.4
2010,15,MI,15118,LEGNANO,9.04,9.05,40,26.6
2010,15,MI,15122,LISCATE,6.44,11.9,48.3,41.1
2010,15,MI,15125,LOCATE DI TRIULZI,9.38,14.1,50.1,30.9
2010,15,MI,15130,MAGENTA,10.7,7.82,36.7,34.1
2010,15,MI,15131,MAGNAGO,7.21,10.5,42.8,30.1
2010,15,MI,15134,MARCALLO CON CASONE,8.53,11.8,50.5,29.6
2010,15,MI,15136,MASATE,6.32,12.9,60.2,41.5
2010,15,MI,15139,MEDIGLIA,8.41,12.2,54.4,49
2010,15,MI,15140,MELEGNANO,13.7,9.28,56,37.7
2010,15,MI,15142,MELZO,9.6,9.92,33.4,26.1
2010,15,MI,15144,MESERO,9.26,9.26,45.5,31.3
2010,15,MI,15146,MILANO,10.4,9.58,38.8,25.3
2010,15,MI,15150,MORIMONDO,14.9,9.11,57.1,44.7
2010,15,MI,15151,MOTTA VISCONTI,7.24,10.6,46.2,31.2
2010,15,MI,15154,NERVIANO,8.94,7.45,35.5,29.2
2010,15,MI,15155,NOSATE,7.22,7.22,28.8,40.4
2010,15,MI,15157,NOVATE MILANESE,8.97,7.93,29.2,26.2
2010,15,MI,15158,NOVIGLIO,4.52,16,37,32.1
2010,15,MI,15159,OPERA,7.18,8.77,42.2,37.4
2010,15,MI,15164,OSSONA,5.33,7.76,41.4,32
2010,15,MI,15165,OZZERO,4.07,8.15,35.3,29.2
2010,15,MI,15166,PADERNO DUGNANO,7.31,8.99,31.8,29
2010,15,MI,15167,PANTIGLIATE,8.27,10.6,49.4,33
2010,15,MI,15168,PARABIAGO,8.48,10.1,41.9,30.7
2010,15,MI,15169,PAULLO,7.59,8.41,41.7,30.1
2010,15,MI,15170,PERO,7.75,9.33,53,48.1
2010,15,MI,15171,PESCHIERA BORROMEO,6.21,9.59,35.6,34.6
2010,15,MI,15172,PESSANO CON BORNAGO,6.03,8.11,30.2,33.1
2010,15,MI,15173,PIEVE EMANUELE,5.18,9.3,39.7,65.9
2010,15,MI,15175,PIOLTELLO,6.26,12.2,49,30.7
2010,15,MI,15176,POGLIANO MILANESE,7.76,8.61,45.3,43.7
2010,15,MI,15177,POZZO D'ADDA,6.8,15.8,65.6,44.6
2010,15,MI,15178,POZZUOLO MARTESANA,7.03,9.29,41,36.9
2010,15,MI,15179,PREGNANA MILANESE,6.4,11.7,44.8,36.3
2010,15,MI,15181,RESCALDINA,7.77,10.4,35.7,26.8
2010,15,MI,15182,RHO,10.2,9.24,37.1,34.2
2010,15,MI,15183,ROBECCHETTO CON INDUNO,7.36,6.54,29.8,27.7
2010,15,MI,15184,ROBECCO SUL NAVIGLIO,5.68,11,42.7,31
2010,15,MI,15185,RODANO,8.84,11.1,57.3,38.7
2010,15,MI,15188,ROSATE,7.42,9.83,51,33.7
2010,15,MI,15189,ROZZANO,6.92,10.2,34.7,29.3
2010,15,MI,15191,SAN COLOMBANO AL LAMBRO,11.6,7.07,28.1,30.4
2010,15,MI,15192,SAN DONATO MILANESE,8.15,7.5,46.9,43.3
2010,15,MI,15194,SAN GIORGIO SU LEGNANO,8.45,8,49,40
2010,15,MI,15195,SAN GIULIANO MILANESE,6.71,11.9,43.6,37.3
2010,15,MI,15200,SANTO STEFANO TICINO,6.46,14.2,61.9,33.7
2010,15,MI,15201,SAN VITTORE OLONA,7.61,10.6,38.2,40.3
2010,15,MI,15202,SAN ZENONE AL LAMBRO,5.29,13.2,39.1,31
2010,15,MI,15204,SEDRIANO,5.79,10.7,40.7,35.8
2010,15,MI,15205,SEGRATE,7.62,9.02,42.9,31.6
2010,15,MI,15206,SENAGO,6.94,9.63,35.7,30.1
2010,15,MI,15209,SESTO SAN GIOVANNI,9.63,8.9,37.3,36.5
2010,15,MI,15210,SETTALA,4.04,12.4,36.1,31.6
2010,15,MI,15211,SETTIMO MILANESE,6.82,9.5,32.6,25.3
2010,15,MI,15213,SOLARO,7.01,10.6,39.8,31.9
2010,15,MI,15219,TREZZANO ROSA,5.43,11.9,47.8,46.1
2010,15,MI,15220,TREZZANO SUL NAVIGLIO,8.01,9.47,51.4,39
2010,15,MI,15221,TREZZO SULL'ADDA,7.66,10,28.5,35.6
2010,15,MI,15222,TRIBIANO,5.81,11.9,62.6,33.6
2010,15,MI,15224,TRUCCAZZANO,7.55,11.7,43.7,40.9
2010,15,MI,15226,TURBIGO,10.7,9.53,42.2,32.7
2010,15,MI,15229,VANZAGO,7.05,12,51.8,34.7
2010,15,MI,15230,VAPRIO D'ADDA,7.49,11.8,70.1,32.2
2010,15,MI,15235,VERMEZZO,5.93,13.6,49.5,46.1
2010,15,MI,15236,VERNATE,9.13,11.9,51.2,47.2
2010,15,MI,15237,VIGNATE,5.35,12.9,46.2,31.9
2010,15,MI,15242,VIMODRONE,8.52,12.1,51.2,32.1
2010,15,MI,15243,VITTUONE,8.4,11.2,47,42.3
2010,15,MI,15244,VIZZOLO PREDABISSI,5.03,8.31,41,41.5
2010,15,MI,15246,ZELO SURRIGONE,6.24,14.8,173,33.5
2010,15,MI,15247,ZIBIDO SAN GIACOMO,5.08,11.3,41.3,37
2010,15,MI,15248,VILLA CORTESE,8.68,9.49,26.7,28.1
2010,15,MI,15249,VANZAGHELLO,8.52,9.66,38,29.5
2010,16,BG,16001,ADRARA SAN MARTINO,6.48,12,50.9,46.7
2010,16,BG,16002,ADRARA SAN ROCCO,6.97,9.29,37.1,48.7
2010,16,BG,16003,ALBANO SANT'ALESSANDRO,5.1,12.4,45.2,43.4
2010,16,BG,16004,ALBINO,8.6,10.8,25.6,23
2010,16,BG,16005,ALME',7.15,9.25,40.4,41.3
2010,16,BG,16006,ALMENNO SAN BARTOLOMEO,6.5,11.3,34,31.8
2010,16,BG,16007,ALMENNO SAN SALVATORE,10.9,10.6,25.8,28.2
2010,16,BG,16008,ALZANO LOMBARDO,8.35,11.7,41.6,30.4
2010,16,BG,16009,AMBIVERE,7.26,6.83,29,27.7
2010,16,BG,16010,ANTEGNATE,5.41,14,62.4,36.3
2010,16,BG,16011,ARCENE,7.98,10.7,38.8,35.5
2010,16,BG,16012,ARDESIO,10.3,6.82,18.5,22.6
2010,16,BG,16013,ARZAGO D'ADDA,11.3,8.5,20.9,26.9
2010,16,BG,16014,AVERARA,41.9,0,10.5,26.2
2010,16,BG,16015,AVIATICO,5.8,7.74,56,27
2010,16,BG,16016,AZZANO SAN PAOLO,6.26,9.52,44.3,42.2
2010,16,BG,16017,AZZONE,11.3,4.56,13.6,15.9
2010,16,BG,16018,BAGNATICA,4.57,12,49.1,39.4
2010,16,BG,16019,BARBATA,2.72,21.7,34,29.9
2010,16,BG,16020,BARIANO,7.7,11.3,30.5,26.2
2010,16,BG,16021,BARZANA,4.58,15.4,45.2,31.4
2010,16,BG,16022,BEDULITA,4.1,4.1,30.1,21.8
2010,16,BG,16023,BERBENNO,6.83,11.6,21.7,22.9
2010,16,BG,16024,BERGAMO,10.9,8.41,49.1,32.8
2010,16,BG,16025,BERZO SAN FERMO,8.42,14.5,36.7,38.2
2010,16,BG,16026,BIANZANO,6.76,11.8,50.6,15.2
2010,16,BG,16027,BLELLO,35.5,11.8,11.8,118
2010,16,BG,16028,BOLGARE,4.45,16,46.8,29.9
2010,16,BG,16029,BOLTIERE,6.83,15.2,44.6,37.6
2010,16,BG,16030,BONATE SOPRA,5.68,15.7,62.2,35.2
2010,16,BG,16031,BONATE SOTTO,5.48,11.8,39.1,35.1
2010,16,BG,16032,BORGO DI TERZO,9.72,9.72,49.4,45.9
2010,16,BG,16033,BOSSICO,7.15,6.13,10.2,14.2
2010,16,BG,16034,BOTTANUCO,9.34,10.8,30.6,30.1
2010,16,BG,16035,BRACCA,9.24,10.5,54.1,30.3
2010,16,BG,16036,BRANZI,15,4.12,21.9,16.4
2010,16,BG,16037,BREMBATE,4.77,9.92,44.8,33.7
2010,16,BG,16038,BREMBATE DI SOPRA,10.3,11.2,36.6,29.3
2010,16,BG,16039,BREMBILLA,8.85,8.14,17.7,16.7
2010,16,BG,16040,BRIGNANO GERA D'ADDA,7.35,14.7,36.5,26.3
2010,16,BG,16041,BRUMANO,20.9,0,41.8,31.4
2010,16,BG,16042,BRUSAPORTO,5.28,13.3,44.7,33.2
2010,16,BG,16043,CALCINATE,6.51,13.7,41.6,33.9
2010,16,BG,16044,CALCIO,10,10.4,45.2,30.5
2010,16,BG,16046,CALUSCO D'ADDA,9.12,7.32,33,28.5
2010,16,BG,16047,CALVENZANO,9.8,14,51.5,30.6
2010,16,BG,16048,CAMERATA CORNELLO,8.05,3.22,16,19.3
2010,16,BG,16049,CANONICA D'ADDA,8.79,8.79,45.7,38
2010,16,BG,16050,CAPIZZONE,6.02,13.5,57.2,36.8
2010,16,BG,16051,CAPRIATE SAN GERVASIO,11.1,11.5,58.3,34.4
2010,16,BG,16052,CAPRINO BERGAMASCO,6.41,10.5,33.3,37.8
2010,16,BG,16053,CARAVAGGIO,8.47,11.3,33,28.7
2010,16,BG,16055,CAROBBIO DEGLI ANGELI,7.37,13,55.4,59.1
2010,16,BG,16056,CARONA,16.8,0,19.6,11.2
2010,16,BG,16057,CARVICO,6.03,11.4,32.5,34
2010,16,BG,16058,CASAZZA,8.92,11.4,40.6,34.6
2010,16,BG,16059,CASIRATE D'ADDA,7.87,9.9,44.1,37
2010,16,BG,16060,CASNIGO,9.92,7.81,29.7,18
2010,16,BG,16061,CASSIGLIO,16.6,8.33,16.6,8.33
2010,16,BG,16062,CASTELLI CALEPIO,7.72,11.8,38.1,33.3
2010,16,BG,16063,CASTEL ROZZONE,4.49,14.1,34.1,30.3
2010,16,BG,16064,CASTIONE DELLA PRESOLANA,9.2,8.62,15.8,16.9
2010,16,BG,16065,CASTRO,15.4,12.6,39.9,23.1
2010,16,BG,16066,CAVERNAGO,3.76,14.6,73.9,38.8
2010,16,BG,16067,CAZZANO SANT'ANDREA,8.14,11.2,29.4,24.4
2010,16,BG,16068,CENATE SOPRA,9.52,9.52,28.5,26.1
2010,16,BG,16069,CENATE SOTTO,5.23,14.2,44.1,39.5
2010,16,BG,16070,CENE,8.77,9.96,33.6,31.7
2010,16,BG,16071,CERETE,8.46,10.8,34.4,20.5
2010,16,BG,16072,CHIGNOLO D'ISOLA,6.25,10.9,50.9,30.6
2010,16,BG,16073,CHIUDUNO,7.56,12.3,38.1,28.1
2010,16,BG,16074,CISANO BERGAMASCO,8.88,9.67,31.2,29.9
2010,16,BG,16075,CISERANO,5.93,14.6,50.4,46.7
2010,16,BG,16076,CIVIDATE AL PIANO,8.86,12.9,31.5,34.4
2010,16,BG,16077,CLUSONE,12.2,8.76,28.1,23.5
2010,16,BG,16078,COLERE,10.5,6.12,20.1,19.2
2010,16,BG,16079,COLOGNO AL SERIO,6.73,11.9,35.5,30.5
2010,16,BG,16080,COLZATE,10.7,11.3,26.2,33.3
2010,16,BG,16081,COMUN NUOVO,4.9,14.4,53.6,32.5
2010,16,BG,16082,CORNA IMAGNA,5.17,10.3,40.3,42.3
2010,16,BG,16083,CORTENUOVA,4.63,12.8,41.6,33.9
2010,16,BG,16084,COSTA DI MEZZATE,7.17,12.5,53.7,46.3
2010,16,BG,16085,COSTA VALLE IMAGNA,6.45,8.06,17.7,6.45
2010,16,BG,16086,COSTA VOLPINO,9.43,9.97,31.8,31.4
2010,16,BG,16087,COVO,4.13,15.5,43.9,43.7
2010,16,BG,16088,CREDARO,6.51,13.9,53.8,48.2
2010,16,BG,16089,CURNO,7.23,9.81,37.3,37.7
2010,16,BG,16090,CUSIO,14.8,0,3.71,22.2
2010,16,BG,16091,DALMINE,8.02,10.1,33.4,29.7
2010,16,BG,16092,DOSSENA,5.17,4.13,16.5,18.6
2010,16,BG,16093,ENDINE GAIANO,8.77,10.4,38.1,29.9
2010,16,BG,16094,ENTRATICO,8,15.4,33.5,28.7
2010,16,BG,16096,FARA GERA D'ADDA,7.29,10.5,35.7,34.3
2010,16,BG,16097,FARA OLIVANA CON SOLA,9.04,12.8,48.9,50.4
2010,16,BG,16098,FILAGO,4.35,10.5,29.8,31
2010,16,BG,16099,FINO DEL MONTE,6.06,8.65,17.3,25
2010,16,BG,16100,FIORANO AL SERIO,7.76,10,34.2,34.9
2010,16,BG,16101,FONTANELLA,8.16,11.8,48.2,28.9
2010,16,BG,16102,FONTENO,5.76,10,21.6,36
2010,16,BG,16103,FOPPOLO,4.81,4.81,0,19.2
2010,16,BG,16104,FORESTO SPARSO,6.05,11.4,38.5,38.8
2010,16,BG,16105,FORNOVO SAN GIOVANNI,4.28,12.8,38.2,26.5
2010,16,BG,16106,FUIPIANO VALLE IMAGNA,8.91,0,31.1,8.91
2010,16,BG,16107,GANDELLINO,5.62,9.36,17.7,27.1
2010,16,BG,16108,GANDINO,10.9,8.44,28.1,22.1
2010,16,BG,16109,GANDOSSO,3.95,13.8,51.3,51.9
2010,16,BG,16110,GAVERINA TERME,4.29,11.8,44,52.6
2010,16,BG,16111,GAZZANIGA,12.8,7.2,37.7,24.1
2010,16,BG,16112,GEROSA,19.2,8.26,19.2,24.7
2010,16,BG,16113,GHISALBA,4.42,11.3,40.6,27.6
2010,16,BG,16114,GORLAGO,8.55,11.1,38.9,27.8
2010,16,BG,16115,GORLE,6.76,9.75,47.8,36.1
2010,16,BG,16116,GORNO,15.4,7.72,24.9,16.6
2010,16,BG,16117,GRASSOBBIO,6.68,11.6,40.5,34.3
2010,16,BG,16118,GROMO,9.58,7.98,28.7,28.7
2010,16,BG,16119,GRONE,10.7,6.43,31,25.7
2010,16,BG,16120,GRUMELLO DEL MONTE,8.89,12.5,37.4,27.5
2010,16,BG,16121,ISOLA DI FONDRA,10.5,0,42.3,31.7
2010,16,BG,16122,ISSO,11.9,8.93,50.6,71.4
2010,16,BG,16123,LALLIO,6.55,12.6,49.9,47.8
2010,16,BG,16124,LEFFE,8.89,6.56,26,21.8
2010,16,BG,16125,LENNA,23.1,7.73,17,23.1
2010,16,BG,16126,LEVATE,6.3,11.5,22.8,25.9
2010,16,BG,16127,LOCATELLO,10.6,7.1,59.2,35.5
2010,16,BG,16128,LOVERE,14.8,8.44,35.4,37
2010,16,BG,16129,LURANO,6.34,13,51.5,24.9
2010,16,BG,16130,LUZZANA,0,15.1,27.9,22.1
2010,16,BG,16131,MADONE,4.98,10.7,49.8,47.5
2010,16,BG,16132,MAPELLO,6.92,12.2,48.8,27.6
2010,16,BG,16133,MARTINENGO,6.63,11.9,39.3,40.4
2010,16,BG,16134,MEZZOLDO,30.5,5.09,35.6,15.2
2010,16,BG,16135,MISANO DI GERA D'ADDA,6.66,9.65,28.2,43.9
2010,16,BG,16136,MOIO DE' CALVI,9.69,4.84,33.9,14.5
2010,16,BG,16137,MONASTEROLO DEL CASTELLO,4.51,12.6,39.6,29.7
2010,16,BG,16139,MONTELLO,5.29,18.3,63.4,51.6
2010,16,BG,16140,MORENGO,7.64,9.55,11.8,27.1
2010,16,BG,16141,MORNICO AL SERIO,8.38,13.2,48.5,31
2010,16,BG,16142,MOZZANICA,6.07,14.5,28.4,32.9
2010,16,BG,16143,MOZZO,4.96,8.85,41.3,37.2
2010,16,BG,16144,NEMBRO,11.3,9.81,29,25
2010,16,BG,16145,OLMO AL BREMBO,11.4,11.4,24.8,17.2
2010,16,BG,16146,OLTRE IL COLLE,15,8.44,12.1,14
2010,16,BG,16147,OLTRESSENDA ALTA,16,16,32,42.7
2010,16,BG,16148,ONETA,10.5,1.51,18,16.5
2010,16,BG,16149,ONORE,4.85,6.07,57,31.5
2010,16,BG,16150,ORIO AL SERIO,9.6,12.4,36.7,59.8
2010,16,BG,16151,ORNICA,22.3,5.59,33.5,5.59
2010,16,BG,16152,OSIO SOPRA,6.29,14.9,32.8,30.6
2010,16,BG,16153,OSIO SOTTO,7.65,11.6,44.6,27.2
2010,16,BG,16154,PAGAZZANO,6.24,9.59,43.1,28.7
2010,16,BG,16155,PALADINA,6.03,12.8,40.9,35.9
2010,16,BG,16156,PALAZZAGO,5.53,12,45,23.1
2010,16,BG,16157,PALOSCO,7.96,12.4,23.8,20.9
2010,16,BG,16158,PARRE,10.9,9.51,12.3,28.8
2010,16,BG,16159,PARZANICA,10.7,8.08,51.1,29.6
2010,16,BG,16160,PEDRENGO,7.54,12.2,63.5,41
2010,16,BG,16161,PEIA,8.12,8.66,23.8,14
2010,16,BG,16162,PIANICO,1.98,17.1,52,30.9
2010,16,BG,16163,PIARIO,6.38,13.6,32.7,25.5
2010,16,BG,16164,PIAZZA BREMBANA,11.8,4.76,26.9,28.5
2010,16,BG,16165,PIAZZATORRE,15.7,4.49,29.2,22.4
2010,16,BG,16166,PIAZZOLO,0,0,11.4,34.4
2010,16,BG,16167,POGNANO,5.12,16,30.7,29.4
2010,16,BG,16168,PONTE NOSSA,11.9,6.23,34.2,32.1
2010,16,BG,16169,PONTERANICA,8.8,9.98,34.9,33.3
2010,16,BG,16170,PONTE SAN PIETRO,8.74,12.2,55.2,42
2010,16,BG,16171,PONTIDA,9.58,7.73,30.6,32.1
2010,16,BG,16172,PONTIROLO NUOVO,6.54,12.1,53.5,35.5
2010,16,BG,16173,PRADALUNGA,6.56,10.7,28.4,24.2
2010,16,BG,16174,PREDORE,9.52,8.99,28,22.7
2010,16,BG,16175,PREMOLO,13.8,7.77,30.2,12
2010,16,BG,16176,PRESEZZO,8.59,9.82,38.8,36.4
2010,16,BG,16177,PUMENENGO,10.7,11.9,39.3,21.4
2010,16,BG,16178,RANICA,5.98,7.15,38,38.8
2010,16,BG,16179,RANZANICO,7.67,14.5,39.8,36.8
2010,16,BG,16180,RIVA DI SOLTO,13.8,6.92,33.4,27.6
2010,16,BG,16182,ROGNO,6.82,11.3,35.3,35.1
2010,16,BG,16183,ROMANO DI LOMBARDIA,7.17,11.4,47.8,29.4
2010,16,BG,16184,RONCOBELLO,15.9,2.28,18.2,13.7
2010,16,BG,16185,RONCOLA,7.93,5.28,33,38.3
2010,16,BG,16186,ROTA D'IMAGNA,8.76,20.8,39.4,27.3
2010,16,BG,16187,ROVETTA,5.6,13.2,36.6,24.7
2010,16,BG,16188,SAN GIOVANNI BIANCO,10.9,7.63,14.6,18.3
2010,16,BG,16189,SAN PAOLO D'ARGON,5,12.4,54.6,48.3
2010,16,BG,16190,SAN PELLEGRINO TERME,9.86,10.6,18.9,17.9
2010,16,BG,16191,SANTA BRIGIDA,16.9,3.39,15.2,15.2
2010,16,BG,16192,SANT'OMOBONO TERME,9.57,11.5,46.1,37.4
2010,16,BG,16193,SARNICO,9.1,10.1,53,37.1
2010,16,BG,16194,SCANZOROSCIATE,9.18,11,43.5,37.6
2010,16,BG,16195,SCHILPARIO,15.7,5.52,18.1,12.6
2010,16,BG,16196,SEDRINA,10.2,9.03,31,20.4
2010,16,BG,16197,SELVINO,7.43,5.95,16.8,17.8
2010,16,BG,16198,SERIATE,8.05,10.7,56.3,41.6
2010,16,BG,16199,SERINA,9.6,5.49,21.5,16.9
2010,16,BG,16200,SOLTO COLLINA,7.05,11.1,31.7,27.6
2010,16,BG,16201,SONGAVAZZO,10,11.4,41.4,38.6
2010,16,BG,16202,SORISOLE,7.48,10.7,32.4,28
2010,16,BG,16203,SOTTO IL MONTE GIOVANNI XXIII,5.98,12.4,46.4,23.9
2010,16,BG,16204,SOVERE,11.6,10.5,33.8,34.4
2010,16,BG,16205,SPINONE AL LAGO,12.5,7.71,27.9,25
2010,16,BG,16206,SPIRANO,6.76,17,28.6,28.8
2010,16,BG,16207,STEZZANO,5.42,14.4,40.3,29.4
2010,16,BG,16208,STROZZA,3.72,11.1,37.1,47.3
2010,16,BG,16209,SUISIO,6.19,13.4,34.5,36.1
2010,16,BG,16210,TALEGGIO,11.3,14.5,42.1,21
2010,16,BG,16211,TAVERNOLA BERGAMASCA,6.96,7.42,16.7,25.9
2010,16,BG,16212,TELGATE,5.78,14.6,30.3,39.6
2010,16,BG,16213,TERNO D'ISOLA,4.36,14.7,50.8,38
2010,16,BG,16214,TORRE BOLDONE,10.8,6.13,52.1,44.4
2010,16,BG,16216,TORRE DE' ROVERI,4.74,11.6,31.8,36.1
2010,16,BG,16217,TORRE PALLAVICINA,5.29,9.7,43.2,40.5
2010,16,BG,16218,TRESCORE BALNEARIO,8.55,13.4,53.6,37.7
2010,16,BG,16219,TREVIGLIO,9.55,8.96,40.5,30.7
2010,16,BG,16220,TREVIOLO,6.94,9.67,36,26.6
2010,16,BG,16221,UBIALE CLANEZZO,17.8,12.1,19.2,20
2010,16,BG,16222,URGNANO,7.38,11.1,41,23.7
2010,16,BG,16223,VALBONDIONE,11.8,9.1,19.1,19.1
2010,16,BG,16224,VALBREMBO,5.4,10.5,54.2,34.5
2010,16,BG,16225,VALGOGLIO,8.15,11.4,14.6,9.78
2010,16,BG,16226,VALLEVE,0,21.9,21.9,36.6
2010,16,BG,16227,VALNEGRA,28.4,9.48,14.2,14.2
2010,16,BG,16228,VALSECCA,4.73,4.73,33.1,21.3
2010,16,BG,16229,VALTORTA,9.97,0,9.97,39.8
2010,16,BG,16230,VEDESETA,13.7,0,27.4,27.4
2010,16,BG,16232,VERDELLINO,5.18,12.8,52,43.3
2010,16,BG,16233,VERDELLO,6.92,10.1,33.8,30.3
2010,16,BG,16234,VERTOVA,8.86,11.3,29.8,24.3
2010,16,BG,16235,VIADANICA,9.68,15.8,29.9,25.5
2010,16,BG,16236,VIGANO SAN MARTINO,9.62,12.8,57.7,40.1
2010,16,BG,16237,VIGOLO,6.66,18.3,21.6,24.9
2010,16,BG,16238,VILLA D'ADDA,17.3,9.95,42.1,31.5
2010,16,BG,16239,VILLA D'ALME',9.64,7.89,32.5,31.4
2010,16,BG,16240,VILLA DI SERIO,4.25,10.1,36,33.8
2010,16,BG,16241,VILLA D'OGNA,7.58,11.1,25.7,26.2
2010,16,BG,16242,VILLONGO,7.4,12.3,50.4,36.8
2010,16,BG,16243,VILMINORE DI SCALVE,8.49,11.7,14.3,16.3
2010,16,BG,16244,ZANDOBBIO,7.34,14.3,35.5,28.2
2010,16,BG,16245,ZANICA,4.33,11.7,47.9,27
2010,16,BG,16246,ZOGNO,10.5,8.8,20.3,16.7
2010,16,BG,16247,COSTA SERINA,9.19,7.15,31.6,27.5
2010,16,BG,16248,ALGUA,13.8,11,41.4,33.1
2010,16,BG,16249,CORNALBA,6.56,9.84,55.7,26.2
2010,16,BG,16250,MEDOLAGO,4.22,12.6,47.7,38.8
2010,16,BG,16251,SOLZA,5.12,10.7,34.8,45
2010,17,BS,17001,ACQUAFREDDA,7.46,8.08,42.9,34.8
2010,17,BS,17002,ADRO,8.81,12.4,39,34.2
2010,17,BS,17003,AGNOSINE,9.24,10.8,26.6,29.8
2010,17,BS,17004,ALFIANELLO,7.29,11.3,24.3,21.4
2010,17,BS,17005,ANFO,16.4,8.23,24.6,12.3
